Year,Rank,Movie Name,MovieURL,Gross,Theaters,Total Gross,Release Date
2024,6,Beetlejuice Beetlejuice,https://www.boxofficemojo.com/release/rl3365110529/?ref_=bo_yld_table_6,,,"$294,100,435","4,575"
2024,7,Dune: Part Two,https://www.boxofficemojo.com/release/rl68715265/?ref_=bo_yld_table_7,,,"$282,144,358","4,074"
2024,8,Twisters,https://www.boxofficemojo.com/release/rl1324712705/?ref_=bo_yld_table_8,,,"$267,762,265","4,170"
2024,9,Godzilla x Kong: The New Empire,https://www.boxofficemojo.com/release/rl3351937793/?ref_=bo_yld_table_9,,,"$196,350,016","3,948"
2024,10,Kung Fu Panda 4,https://www.boxofficemojo.com/release/rl601195265/?ref_=bo_yld_table_10,,,"$193,590,620","4,067"
2024,11,Bad Boys: Ride or Die,https://www.boxofficemojo.com/release/rl1386447617/?ref_=bo_yld_table_11,,,"$193,573,217","3,885"
2024,12,Kingdom of the Planet of the Apes,https://www.boxofficemojo.com/release/rl1678869249/?ref_=bo_yld_table_12,,,"$171,130,165","4,075"
2024,13,Gladiator II,https://www.boxofficemojo.com/release/rl1778156289/?ref_=bo_yld_table_13,,,"$164,554,921","3,580"
2024,14,Sonic the Hedgehog 3,https://www.boxofficemojo.com/release/rl886211329/?ref_=bo_yld_table_14,,,"$151,558,894","3,769"
2024,15,It Ends with Us,https://www.boxofficemojo.com/release/rl3818881793/?ref_=bo_yld_table_15,,,"$148,518,266","3,839"
2024,16,The Wild Robot,https://www.boxofficemojo.com/release/rl3443949569/?ref_=bo_yld_table_16,,,"$143,190,445","3,997"
2024,17,Venom: The Last Dance,https://www.boxofficemojo.com/release/rl3290006273/?ref_=bo_yld_table_17,,,"$139,733,580","4,131"
2024,18,A Quiet Place: Day One,https://www.boxofficemojo.com/release/rl545096449/?ref_=bo_yld_table_18,,,"$138,930,553","3,708"
2024,19,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1511097089/?ref_=bo_yld_table_19,,,"$128,143,945","4,100"
2024,20,Ghostbusters: Frozen Empire,https://www.boxofficemojo.com/release/rl1436779265/?ref_=bo_yld_table_20,,,"$113,376,590","4,345"
2024,21,IF,https://www.boxofficemojo.com/release/rl3731915521/?ref_=bo_yld_table_21,,,"$111,149,917","4,068"
2024,22,Alien: Romulus,https://www.boxofficemojo.com/release/rl654017281/?ref_=bo_yld_table_22,,,"$105,313,091","3,915"
2024,23,Bob Marley: One Love,https://www.boxofficemojo.com/release/rl1496810241/?ref_=bo_yld_table_23,,,"$96,893,170","3,597"
2024,24,Red One,https://www.boxofficemojo.com/release/rl2841083905/?ref_=bo_yld_table_24,,,"$96,805,881","4,032"
2024,25,The Fall Guy,https://www.boxofficemojo.com/release/rl752190209/?ref_=bo_yld_table_25,,,"$92,900,355","4,008"
2024,26,The Garfield Movie,https://www.boxofficemojo.com/release/rl382960385/?ref_=bo_yld_table_26,,,"$91,956,547","4,108"
2024,27,Wonka,https://www.boxofficemojo.com/release/rl2942927617/?ref_=bo_yld_table_27,,,"$85,272,410","4,213"
2024,28,Longlegs,https://www.boxofficemojo.com/release/rl1733394433/?ref_=bo_yld_table_28,,,"$74,346,140","2,850"
2024,29,Migration,https://www.boxofficemojo.com/release/rl83920385/?ref_=bo_yld_table_29,,,"$73,526,925","3,839"
2024,30,Mean Girls,https://www.boxofficemojo.com/release/rl615482113/?ref_=bo_yld_table_30,,,"$72,404,248","3,826"
2024,31,Smile 2,https://www.boxofficemojo.com/release/rl665813761/?ref_=bo_yld_table_31,,,"$68,967,012","3,624"
2024,32,Civil War,https://www.boxofficemojo.com/release/rl172392449/?ref_=bo_yld_table_32,,,"$68,603,430","3,929"
2024,33,Furiosa: A Mad Max Saga,https://www.boxofficemojo.com/release/rl627344129/?ref_=bo_yld_table_33,,,"$67,475,791","3,864"
2024,34,The Beekeeper,https://www.boxofficemojo.com/release/rl2912715521/?ref_=bo_yld_table_34,,,"$66,220,535","3,337"
2024,35,Anyone But You,https://www.boxofficemojo.com/release/rl3616572161/?ref_=bo_yld_table_35,,,"$63,482,283","3,055"
2024,36,Transformers One,https://www.boxofficemojo.com/release/rl3760947969/?ref_=bo_yld_table_36,,,"$59,054,170","3,978"
2024,37,Joker: Folie à Deux,https://www.boxofficemojo.com/release/rl2339995649/?ref_=bo_yld_table_37,,,"$58,300,287","4,102"
2024,38,Terrifier 3,https://www.boxofficemojo.com/release/rl2221441025/?ref_=bo_yld_table_38,,,"$53,799,754","2,762"
2024,39,Challengers,https://www.boxofficemojo.com/release/rl2915664641/?ref_=bo_yld_table_39,,,"$50,119,408","3,477"
2024,40,Nosferatu,https://www.boxofficemojo.com/release/rl2537783297/?ref_=bo_yld_table_40,,,"$48,120,015","3,132"
2024,41,Aquaman and the Lost Kingdom,https://www.boxofficemojo.com/release/rl3003745793/?ref_=bo_yld_table_41,,,"$48,011,513","3,787"
2024,42,Argylle,https://www.boxofficemojo.com/release/rl4071392001/?ref_=bo_yld_table_42,,,"$45,207,275","3,647"
2024,43,Madame Web,https://www.boxofficemojo.com/release/rl1379697409/?ref_=bo_yld_table_43,,,"$43,817,106","4,013"
2024,44,Trap,https://www.boxofficemojo.com/release/rl562070273/?ref_=bo_yld_table_44,,,"$42,777,281","3,181"
2024,45,The Best Christmas Pageant Ever,https://www.boxofficemojo.com/release/rl457277441/?ref_=bo_yld_table_45,,,"$39,802,723","3,020"
2024,46,Speak No Evil,https://www.boxofficemojo.com/release/rl999260929/?ref_=bo_yld_table_46,,,"$36,931,420","3,375"
2024,47,The Strangers: Chapter 1,https://www.boxofficemojo.com/release/rl793346049/?ref_=bo_yld_table_47,,,"$35,202,562","2,856"
2024,48,"Coraline
15th Anniversary",https://www.boxofficemojo.com/release/rl2607513601/?ref_=bo_yld_table_48,,,"$33,626,425","1,564"
2024,49,Night Swim,https://www.boxofficemojo.com/release/rl2046198529/?ref_=bo_yld_table_49,,,"$32,494,740","3,257"
2024,50,Conclave,https://www.boxofficemojo.com/release/rl3898179585/?ref_=bo_yld_table_50,,,"$31,289,705","2,377"
2024,51,The Boys in the Boat,https://www.boxofficemojo.com/release/rl43614977/?ref_=bo_yld_table_51,,,"$30,642,834","2,687"
2024,52,Reagan,https://www.boxofficemojo.com/release/rl4133781505/?ref_=bo_yld_table_52,,,"$30,047,417","2,770"
2024,53,The Forge,https://www.boxofficemojo.com/release/rl1795064577/?ref_=bo_yld_table_53,,,"$29,123,632","1,921"
2024,54,Horizon: An American Saga - Chapter 1,https://www.boxofficemojo.com/release/rl3484517121/?ref_=bo_yld_table_54,,,"$29,035,702","3,334"
2024,55,A Complete Unknown,https://www.boxofficemojo.com/release/rl2843508737/?ref_=bo_yld_table_55,,,"$28,501,840","2,835"
2024,56,Imaginary,https://www.boxofficemojo.com/release/rl3180495617/?ref_=bo_yld_table_56,,,"$28,009,161","3,118"
2024,57,Heretic,https://www.boxofficemojo.com/release/rl2876014593/?ref_=bo_yld_table_57,,,"$27,915,648","3,230"
2024,58,Abigail,https://www.boxofficemojo.com/release/rl1488880385/?ref_=bo_yld_table_58,,,"$25,867,515","3,393"
2024,59,Monkey Man,https://www.boxofficemojo.com/release/rl290357249/?ref_=bo_yld_table_59,,,"$25,116,955","3,037"
2024,60,Arthur the King,https://www.boxofficemojo.com/release/rl1589609217/?ref_=bo_yld_table_60,,,"$25,049,006","3,003"
2024,61,We Live in Time,https://www.boxofficemojo.com/release/rl2825682945/?ref_=bo_yld_table_61,,,"$24,692,261","2,964"
2024,62,Poor Things,https://www.boxofficemojo.com/release/rl3566306049/?ref_=bo_yld_table_62,,,"$24,284,189","2,300"
2024,63,Blink Twice,https://www.boxofficemojo.com/release/rl4082008065/?ref_=bo_yld_table_63,,,"$23,093,906","3,067"
2024,64,Kraven the Hunter,https://www.boxofficemojo.com/release/rl259556097/?ref_=bo_yld_table_64,,,"$21,915,474","3,211"
2024,65,The Bikeriders,https://www.boxofficemojo.com/release/rl620462849/?ref_=bo_yld_table_65,,,"$21,746,895","2,692"
2024,66,The Ministry of Ungentlemanly Warfare,https://www.boxofficemojo.com/release/rl3964305409/?ref_=bo_yld_table_66,,,"$20,535,053","2,845"
2024,67,Fly Me to the Moon,https://www.boxofficemojo.com/release/rl810057729/?ref_=bo_yld_table_67,,,"$20,532,222","3,356"
2024,68,Unsung Hero,https://www.boxofficemojo.com/release/rl832733953/?ref_=bo_yld_table_68,,,"$20,335,239","2,832"
2024,69,The First Omen,https://www.boxofficemojo.com/release/rl591495169/?ref_=bo_yld_table_69,,,"$20,092,802","3,375"
2024,70,Cabrini,https://www.boxofficemojo.com/release/rl776962049/?ref_=bo_yld_table_70,,,"$19,512,134","2,850"
2024,71,American Fiction,https://www.boxofficemojo.com/release/rl2073330433/?ref_=bo_yld_table_71,,,"$19,442,987","1,902"
2024,72,Ordinary Angels,https://www.boxofficemojo.com/release/rl226919169/?ref_=bo_yld_table_72,,,"$19,174,421","3,020"
2024,73,The Iron Claw,https://www.boxofficemojo.com/release/rl1537442561/?ref_=bo_yld_table_73,,,"$19,110,429","2,794"
2024,74,The Watchers,https://www.boxofficemojo.com/release/rl2180940545/?ref_=bo_yld_table_74,,,"$19,071,404","3,351"
2024,75,Tarot,https://www.boxofficemojo.com/release/rl3080028929/?ref_=bo_yld_table_75,,,"$18,771,004","3,104"
2024,76,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,https://www.boxofficemojo.com/release/rl709394433/?ref_=bo_yld_table_76,,,"$17,657,658","1,949"
2024,77,Harold and the Purple Crayon,https://www.boxofficemojo.com/release/rl2031190785/?ref_=bo_yld_table_77,,,"$17,640,924","3,325"
2024,78,The Color Purple,https://www.boxofficemojo.com/release/rl577012481/?ref_=bo_yld_table_78,,,"$16,571,549","3,218"
2024,79,The Substance,https://www.boxofficemojo.com/release/rl2684977153/?ref_=bo_yld_table_79,,,"$16,447,054","1,949"
2024,80,Immaculate,https://www.boxofficemojo.com/release/rl2219802625/?ref_=bo_yld_table_80,,,"$15,671,307","2,362"
2024,81,Borderlands,https://www.boxofficemojo.com/release/rl3466691329/?ref_=bo_yld_table_81,,,"$15,482,668","3,125"
2024,82,"Interstellar
2024 Re-release",https://www.boxofficemojo.com/release/rl1231060993/?ref_=bo_yld_table_82,,,"$15,207,563",321
2024,83,MaXXXine,https://www.boxofficemojo.com/release/rl4208624385/?ref_=bo_yld_table_83,,,"$15,097,632","2,450"
2024,84,The Chosen: S4 Episodes 1-3,https://www.boxofficemojo.com/release/rl2209514241/?ref_=bo_yld_table_84,,,"$14,410,169","2,280"
2024,85,Anora,https://www.boxofficemojo.com/release/rl779911169/?ref_=bo_yld_table_85,,,"$14,146,804","1,938"
2024,86,Homestead,https://www.boxofficemojo.com/release/rl2557247489/?ref_=bo_yld_table_86,,,"$13,988,821","1,886"
2024,87,"Star Wars: Episode I - The Phantom Menace
2024 Re-release",https://www.boxofficemojo.com/release/rl1901887489/?ref_=bo_yld_table_87,,,"$13,029,994","2,700"
2024,88,Kalki 2898 AD,https://www.boxofficemojo.com/release/rl2876276737/?ref_=bo_yld_table_88,,,"$12,727,044","1,049"
2024,89,Am I Racist?,https://www.boxofficemojo.com/release/rl3329982465/?ref_=bo_yld_table_89,,,"$12,311,598","1,600"
2024,90,Here,https://www.boxofficemojo.com/release/rl2858385409/?ref_=bo_yld_table_90,,,"$12,237,270","2,732"
2024,91,Bonhoeffer,https://www.boxofficemojo.com/release/rl2775351297/?ref_=bo_yld_table_91,,,"$12,121,045","1,900"
2024,92,Sound of Hope: The Story of Possum Trot,https://www.boxofficemojo.com/release/rl812417025/?ref_=bo_yld_table_92,,,"$11,647,099","2,200"
2024,93,Godzilla Minus One,https://www.boxofficemojo.com/release/rl1285456641/?ref_=bo_yld_table_93,,,"$11,564,257","2,622"
2024,94,The Boy and the Heron,https://www.boxofficemojo.com/release/rl4222321409/?ref_=bo_yld_table_94,,,"$10,986,312","2,325"
2024,95,The Chosen: S4 Episodes 4-6,https://www.boxofficemojo.com/release/rl2259845889/?ref_=bo_yld_table_95,,,"$10,797,328","2,272"
2024,96,Never Let Go,https://www.boxofficemojo.com/release/rl3160506369/?ref_=bo_yld_table_96,,,"$10,306,106","2,667"
2024,97,Late Night with the Devil,https://www.boxofficemojo.com/release/rl2353299457/?ref_=bo_yld_table_97,,,"$10,000,293","1,442"
2024,98,Lisa Frankenstein,https://www.boxofficemojo.com/release/rl1722974977/?ref_=bo_yld_table_98,,,"$9,774,285","3,144"
2024,99,Piece by Piece,https://www.boxofficemojo.com/release/rl508461057/?ref_=bo_yld_table_99,,,"$9,756,635","1,873"
2024,100,Saturday Night,https://www.boxofficemojo.com/release/rl1736278017/?ref_=bo_yld_table_100,,,"$9,511,315","2,336"
2024,101,The Crow,https://www.boxofficemojo.com/release/rl3110174721/?ref_=bo_yld_table_101,,,"$9,275,659","2,752"
2024,102,Babygirl,https://www.boxofficemojo.com/release/rl2926346241/?ref_=bo_yld_table_102,,,"$9,186,495","2,164"
2024,103,Thelma,https://www.boxofficemojo.com/release/rl4050812929/?ref_=bo_yld_table_103,,,"$9,002,073","1,290"
2024,104,The Lord of the Rings: The War of the Rohirrim,https://www.boxofficemojo.com/release/rl3123675905/?ref_=bo_yld_table_104,,,"$8,755,502","2,602"
2024,105,Love Lies Bleeding,https://www.boxofficemojo.com/release/rl3578626049/?ref_=bo_yld_table_105,,,"$8,335,797","1,828"
2024,106,The Zone of Interest,https://www.boxofficemojo.com/release/rl1134854913/?ref_=bo_yld_table_106,,,"$8,195,679",598
2024,107,Spy x Family Code: White,https://www.boxofficemojo.com/release/rl3075571713/?ref_=bo_yld_table_107,,,"$8,110,042","2,009"
2024,108,Ferrari,https://www.boxofficemojo.com/release/rl390496257/?ref_=bo_yld_table_108,,,"$7,771,546","2,386"
2024,109,The Chosen: S4 Episodes 7-8,https://www.boxofficemojo.com/release/rl4189225729/?ref_=bo_yld_table_109,,,"$7,729,152","2,215"
2024,110,A Real Pain,https://www.boxofficemojo.com/release/rl3277815809/?ref_=bo_yld_table_110,,,"$7,676,866","1,185"
2024,111,Megalopolis,https://www.boxofficemojo.com/release/rl2238742529/?ref_=bo_yld_table_111,,,"$7,629,085","1,854"
2024,112,Sight,https://www.boxofficemojo.com/release/rl3532423937/?ref_=bo_yld_table_112,,,"$7,206,741","2,118"
2024,113,Haikyu!! The Dumpster Battle,https://www.boxofficemojo.com/release/rl1130463233/?ref_=bo_yld_table_113,,,"$7,071,622","1,119"
2024,114,Afraid,https://www.boxofficemojo.com/release/rl183862017/?ref_=bo_yld_table_114,,,"$6,725,687","3,003"
2024,115,The Hunger Games: The Ballad of Songbirds & Snakes,https://www.boxofficemojo.com/release/rl1262387969/?ref_=bo_yld_table_115,,,"$6,630,969","3,776"
2024,116,I.S.S.,https://www.boxofficemojo.com/release/rl2101706753/?ref_=bo_yld_table_116,,,"$6,573,799","2,518"
2024,117,Pushpa: The Rule - Part 2,https://www.boxofficemojo.com/release/rl471760897/?ref_=bo_yld_table_117,,,"$6,400,000","1,245"
2024,118,Cuckoo,https://www.boxofficemojo.com/release/rl693927937/?ref_=bo_yld_table_118,,,"$6,217,733","1,503"
2024,119,Back to Black,https://www.boxofficemojo.com/release/rl4114907137/?ref_=bo_yld_table_119,,,"$6,178,165","2,013"
2024,120,The Book of Clarence,https://www.boxofficemojo.com/release/rl3598877441/?ref_=bo_yld_table_120,,,"$6,132,813","2,010"
2024,121,"The Nightmare Before Christmas
2024 Re-release",https://www.boxofficemojo.com/release/rl2634973185/?ref_=bo_yld_table_121,,,"$6,124,705","1,860"
2024,122,"Columbia 100th Anniversary Series
Columbia 100th Anniversary Series",https://www.boxofficemojo.com/release/rl4217536513/?ref_=bo_yld_table_122,,,"$6,013,515",466
2024,123,Someone Like You,https://www.boxofficemojo.com/release/rl1029799937/?ref_=bo_yld_table_123,,,"$5,937,306","1,802"
2024,124,Trolls Band Together,https://www.boxofficemojo.com/release/rl577798913/?ref_=bo_yld_table_124,,,"$5,729,950","3,893"
2024,125,One Life,https://www.boxofficemojo.com/release/rl1045987329/?ref_=bo_yld_table_125,,,"$5,716,885","1,009"
2024,126,Devara Part 1,https://www.boxofficemojo.com/release/rl537755649/?ref_=bo_yld_table_126,,,"$5,600,000","1,040"
2024,127,The Killer's Game,https://www.boxofficemojo.com/release/rl1584037889/?ref_=bo_yld_table_127,,,"$5,404,378","2,623"
2024,128,My Old Ass,https://www.boxofficemojo.com/release/rl1534951425/?ref_=bo_yld_table_128,,,"$5,372,282","1,390"
2024,129,White Bird,https://www.boxofficemojo.com/release/rl3681714945/?ref_=bo_yld_table_129,,,"$5,069,171","1,038"
2024,130,My Hero Academia: You're Next,https://www.boxofficemojo.com/release/rl1735819265/?ref_=bo_yld_table_130,,,"$5,041,781","1,845"
2024,131,Kinds of Kindness,https://www.boxofficemojo.com/release/rl1784381441/?ref_=bo_yld_table_131,,,"$5,038,931",920
2024,132,Drive-Away Dolls,https://www.boxofficemojo.com/release/rl948929281/?ref_=bo_yld_table_132,,,"$5,028,215","2,280"
2024,133,The Fire Inside,https://www.boxofficemojo.com/release/rl2778432257/?ref_=bo_yld_table_133,,,"$5,021,220","2,032"
2024,134,I Saw the TV Glow,https://www.boxofficemojo.com/release/rl660111361/?ref_=bo_yld_table_134,,,"$5,017,817",469
2024,135,Wicked Little Letters,https://www.boxofficemojo.com/release/rl2539618305/?ref_=bo_yld_table_135,,,"$5,008,178","1,009"
2024,136,Dìdi,https://www.boxofficemojo.com/release/rl4266885121/?ref_=bo_yld_table_136,,,"$4,839,360",435
2024,137,Origin,https://www.boxofficemojo.com/release/rl2705620993/?ref_=bo_yld_table_137,,,"$4,689,830",664
2024,138,Land of Bad,https://www.boxofficemojo.com/release/rl3091824641/?ref_=bo_yld_table_138,,,"$4,620,045","1,317"
2024,139,The Exorcism,https://www.boxofficemojo.com/release/rl3916201985/?ref_=bo_yld_table_139,,,"$4,530,418","2,240"
2024,140,Y2K,https://www.boxofficemojo.com/release/rl4218716161/?ref_=bo_yld_table_140,,,"$4,375,523","2,108"
2024,141,In a Violent Nature,https://www.boxofficemojo.com/release/rl2237497345/?ref_=bo_yld_table_141,,,"$4,229,999","1,426"
2024,142,For King + Country: A Drummer Boy Christmas - Live,https://www.boxofficemojo.com/release/rl2098823169/?ref_=bo_yld_table_142,,,"$4,227,406","1,540"
2024,143,The Apprentice,https://www.boxofficemojo.com/release/rl3423567873/?ref_=bo_yld_table_143,,,"$4,001,910","1,740"
2024,144,Babes,https://www.boxofficemojo.com/release/rl3328147457/?ref_=bo_yld_table_144,,,"$3,800,038","1,118"
2024,145,Perfect Days,https://www.boxofficemojo.com/release/rl1380614145/?ref_=bo_yld_table_145,,,"$3,766,668",271
2024,146,Oppenheimer,https://www.boxofficemojo.com/release/rl3725886209/?ref_=bo_yld_table_146,,,"$3,761,170","3,761"
2024,147,All of Us Strangers,https://www.boxofficemojo.com/release/rl4171596545/?ref_=bo_yld_table_147,,,"$3,703,589",295
2024,148,"Shrek 2
2024 Re-release",https://www.boxofficemojo.com/release/rl3143663617/?ref_=bo_yld_table_148,,,"$3,427,910","1,512"
2024,149,Wish,https://www.boxofficemojo.com/release/rl3097657857/?ref_=bo_yld_table_149,,,"$3,364,674","3,900"
2024,150,Solo Leveling: ReAwakening,https://www.boxofficemojo.com/release/rl1091076097/?ref_=bo_yld_table_150,,,"$3,350,693",846
2024,151,Queer,https://www.boxofficemojo.com/release/rl806191105/?ref_=bo_yld_table_151,,,"$3,282,117",460
2024,152,God's Not Dead: In God We Trust,https://www.boxofficemojo.com/release/rl359956481/?ref_=bo_yld_table_152,,,"$3,269,322","1,392"
2024,153,"The Lord of the Rings: The Fellowship of the Ring
2024 Re-release",https://www.boxofficemojo.com/release/rl1515814913/?ref_=bo_yld_table_153,,,"$3,256,658","1,529"
2024,154,2024 Oscar Nominated Short Films: Documentary,https://www.boxofficemojo.com/release/rl3427958785/?ref_=bo_yld_table_154,,,"$3,162,293",367
2024,155,The Front Room,https://www.boxofficemojo.com/release/rl2993455105/?ref_=bo_yld_table_155,,,"$3,092,269","2,095"
2024,156,Strange Darling,https://www.boxofficemojo.com/release/rl3875766273/?ref_=bo_yld_table_156,,,"$3,083,595","1,135"
2024,157,The Long Game,https://www.boxofficemojo.com/release/rl1080066049/?ref_=bo_yld_table_157,,,"$3,060,040","1,030"
2024,158,Jesus Thirsts: The Miracle of the Eucharist,https://www.boxofficemojo.com/release/rl1666940929/?ref_=bo_yld_table_158,,,"$2,927,121","1,112"
2024,159,1992,https://www.boxofficemojo.com/release/rl1916895233/?ref_=bo_yld_table_159,,,"$2,906,073",875
2024,160,The Fabulous Four,https://www.boxofficemojo.com/release/rl2239397889/?ref_=bo_yld_table_160,,,"$2,854,291","1,045"
2024,161,My Penguin Friend,https://www.boxofficemojo.com/release/rl526942209/?ref_=bo_yld_table_161,,,"$2,769,460","1,083"
2024,162,Absolution,https://www.boxofficemojo.com/release/rl4128407553/?ref_=bo_yld_table_162,,,"$2,716,343","1,500"
2024,163,The Taste of Things,https://www.boxofficemojo.com/release/rl3267265281/?ref_=bo_yld_table_163,,,"$2,655,074",505
2024,164,GHOST: Rite Here Rite Now,https://www.boxofficemojo.com/release/rl4268916737/?ref_=bo_yld_table_164,,,"$2,647,702",755
2024,165,Ezra,https://www.boxofficemojo.com/release/rl3211558913/?ref_=bo_yld_table_165,,,"$2,631,460","1,320"
2024,166,Sight & Sound Presents: Daniel LIVE,https://www.boxofficemojo.com/release/rl3607461889/?ref_=bo_yld_table_166,,,"$2,629,933",851
2024,167,Boy Kills World,https://www.boxofficemojo.com/release/rl3579478017/?ref_=bo_yld_table_167,,,"$2,626,127","1,993"
2024,168,"Hello, Love, Again",https://www.boxofficemojo.com/release/rl119046145/?ref_=bo_yld_table_168,,,"$2,625,000",248
2024,169,Escape from Germany,https://www.boxofficemojo.com/release/rl190087169/?ref_=bo_yld_table_169,,,"$2,576,216",131
2024,170,Jung Kook: I Am Still,https://www.boxofficemojo.com/release/rl1929478145/?ref_=bo_yld_table_170,,,"$2,574,318",769
2024,171,"The Lord of the Rings: The Two Towers
2024 Re-release",https://www.boxofficemojo.com/release/rl1566146561/?ref_=bo_yld_table_171,,,"$2,566,412","1,549"
2024,172,The Blue Angels,https://www.boxofficemojo.com/release/rl2657845249/?ref_=bo_yld_table_172,,,"$2,560,945",450
2024,173,Problemista,https://www.boxofficemojo.com/release/rl647529217/?ref_=bo_yld_table_173,,,"$2,503,154",379
2024,174,The American Society of Magical Negroes,https://www.boxofficemojo.com/release/rl2143191809/?ref_=bo_yld_table_174,,,"$2,480,645","1,153"
2024,175,"The Lord of the Rings: The Return of the King
2024 Re-release",https://www.boxofficemojo.com/release/rl1348042753/?ref_=bo_yld_table_175,,,"$2,450,927","1,172"
2024,176,Summer Camp,https://www.boxofficemojo.com/release/rl308838401/?ref_=bo_yld_table_176,,,"$2,403,638","1,787"
2024,177,Sing Sing,https://www.boxofficemojo.com/release/rl794591233/?ref_=bo_yld_table_177,,,"$2,403,211",191
2024,178,"Howl's Moving Castle
20th Anniversary – Studio Ghibli Fest 2024",https://www.boxofficemojo.com/release/rl2539094017/?ref_=bo_yld_table_178,,,"$2,384,690","1,592"
2024,179,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,https://www.boxofficemojo.com/release/rl1897168897/?ref_=bo_yld_table_179,,,"$2,328,339",641
2024,180,Hitpig,https://www.boxofficemojo.com/release/rl2189066241/?ref_=bo_yld_table_180,,,"$2,324,019","2,107"
2024,181,Elevation,https://www.boxofficemojo.com/release/rl2826403841/?ref_=bo_yld_table_181,,,"$2,321,801","1,416"
2024,182,"Alien
2024 Re-release",https://www.boxofficemojo.com/release/rl3362095105/?ref_=bo_yld_table_182,,,"$2,305,647","1,750"
2024,183,Exhuma,https://www.boxofficemojo.com/release/rl123305985/?ref_=bo_yld_table_183,,,"$2,288,496",70
2024,184,Flow,https://www.boxofficemojo.com/release/rl922845185/?ref_=bo_yld_table_184,,,"$2,280,601",377
2024,185,In the Land of Saints and Sinners,https://www.boxofficemojo.com/release/rl1012891649/?ref_=bo_yld_table_185,,,"$2,258,795",896
2024,186,Bhool Bhulaiyaa 3,https://www.boxofficemojo.com/release/rl4111826945/?ref_=bo_yld_table_186,,,"$2,230,000",754
2024,187,"The Lion King
2024 Re-release",https://www.boxofficemojo.com/release/rl628719617/?ref_=bo_yld_table_187,,,"$2,195,943","1,330"
2024,188,Singham Again,https://www.boxofficemojo.com/release/rl3893723137/?ref_=bo_yld_table_188,,,"$2,190,000",749
2024,189,Stree 2,https://www.boxofficemojo.com/release/rl2332131329/?ref_=bo_yld_table_189,,,"$2,184,000",666
2024,190,The Holdovers,https://www.boxofficemojo.com/release/rl92504833/?ref_=bo_yld_table_190,,,"$2,146,720","1,601"
2024,191,Average Joe,https://www.boxofficemojo.com/release/rl2407038977/?ref_=bo_yld_table_191,,,"$2,106,965","1,713"
2024,192,The Ark and the Darkness,https://www.boxofficemojo.com/release/rl71991297/?ref_=bo_yld_table_192,,,"$2,097,560","1,030"
2024,193,Between the Temples,https://www.boxofficemojo.com/release/rl1778614273/?ref_=bo_yld_table_193,,,"$2,084,121",576
2024,194,Lee,https://www.boxofficemojo.com/release/rl157843457/?ref_=bo_yld_table_194,,,"$2,005,488",854
2024,195,Look Back,https://www.boxofficemojo.com/release/rl2063826945/?ref_=bo_yld_table_195,,,"$2,002,270",531
2024,196,Yolo,https://www.boxofficemojo.com/release/rl4250501121/?ref_=bo_yld_table_196,,,"$2,001,584",200
2024,197,Queen Rock Montreal,https://www.boxofficemojo.com/release/rl2169470977/?ref_=bo_yld_table_197,,,"$2,000,000",387
2024,198,The Order,https://www.boxofficemojo.com/release/rl612139009/?ref_=bo_yld_table_198,,,"$1,980,622",603
2024,199,SUGA: Agust D Tour 'D-DAY' the Movie,https://www.boxofficemojo.com/release/rl459309057/?ref_=bo_yld_table_199,,,"$1,951,896",787
2024,200,Out of Darkness,https://www.boxofficemojo.com/release/rl911245313/?ref_=bo_yld_table_200,,,"$1,951,547",897
2025,1,A Minecraft Movie,https://www.boxofficemojo.com/release/rl746096129/?ref_=bo_yld_table_1,,,"$423,949,195","4,289"
2025,2,Lilo & Stitch,https://www.boxofficemojo.com/release/rl3104735233/?ref_=bo_yld_table_2,,,"$423,629,508","4,410"
2025,3,Superman,https://www.boxofficemojo.com/release/rl1543340801/?ref_=bo_yld_table_3,,,"$353,349,744","4,275"
2025,4,Jurassic World: Rebirth,https://www.boxofficemojo.com/release/rl3058794497/?ref_=bo_yld_table_4,,,"$339,099,900","4,324"
2025,5,Sinners,https://www.boxofficemojo.com/release/rl2153611265/?ref_=bo_yld_table_5,,,"$278,578,513","3,518"
2025,6,The Fantastic Four: First Steps,https://www.boxofficemojo.com/release/rl2429649665/?ref_=bo_yld_table_6,,,"$270,445,748","4,125"
2025,7,How to Train Your Dragon,https://www.boxofficemojo.com/release/rl1921090305/?ref_=bo_yld_table_7,,,"$262,958,100","4,373"
2025,8,Captain America: Brave New World,https://www.boxofficemojo.com/release/rl2597421825/?ref_=bo_yld_table_8,,,"$200,500,001","4,105"
2025,9,Mission: Impossible - The Final Reckoning,https://www.boxofficemojo.com/release/rl1913226753/?ref_=bo_yld_table_9,,,"$197,413,515","3,861"
2025,10,Thunderbolts*,https://www.boxofficemojo.com/release/rl2647753473/?ref_=bo_yld_table_10,,,"$190,274,328","4,330"
2025,11,F1: The Movie,https://www.boxofficemojo.com/release/rl2507374593/?ref_=bo_yld_table_11,,,"$189,002,573","3,732"
2025,12,Weapons,https://www.boxofficemojo.com/release/rl3882385409/?ref_=bo_yld_table_12,,,"$143,320,086","3,631"
